hash,Учебная группа,Специальность/направление,sem_key,n_records,n_distinct_disciplines,n_otlichno,n_horosho,n_udovl,n_neudovl,n_neyavka,n_nezachteno,n_debts,n_zachet_rows,n_zachteno,avg_score,avg_discipline_difficulty,group_difficulty,specialty_difficulty,n_retake_rows_in_semester,has_retake_in_semester,share_zachteno,semester_number,prev_avg_score,score_trend,actual_category,predicted_category,probability_0,probability_1,probability_2,probability_3+,match
8f6342c529459e51dacff89cf022c8ce,МТМО-22-7,Технологические машины и оборудование,4044,6,6,1,1,0,0,2,0,2,2,2,4.5,0.1091851190729171,0.170807453416149,0.0708389024294362,0,False,1.0,1,4.0,0.0,2,2,0.03501892188272817,0.07557353077219305,0.5669476867004383,0.3224598606446406,True
8f75aa3f9fbe678e01a98fd8fdf32693,БПИ-20-10,Прикладная информатика,4044,9,9,3,2,0,0,0,0,0,4,4,4.6,0.0228959213820511,0.0040650406504065,0.0190697113936253,0,False,1.0,5,4.4,0.1999999999999993,0,0,0.8085840127936873,0.14973454612016562,0.022707356252088497,0.018974084834058495,True
8f7be41c224570ab593030512cdf382c,БПИ-20-4,Прикладная информатика,4044,12,12,7,1,0,0,0,0,0,1,1,4.875,0.047679019083546,0.0411652944901836,0.0190697113936253,0,False,1.0,5,5.0,-0.125,0,0,0.6676600656098555,0.22763898125443258,0.04429801589313932,0.060402937242572806,True
8f7e06f2c41ef8a759240632db860f7c,БИВТ-22-3,Информатика и вычислительная техника,4044,6,6,2,1,1,0,0,0,0,2,2,4.25,0.0078192715366273,0.0,0.0237543949918531,0,False,1.0,1,4.0,0.0,0,0,0.9540128452075433,0.034300230110754136,0.006443444706177786,0.005243479975525264,True
8f7fe90599a35d6c004d620ed68074ff,МТМО-22-3,Технологические машины и оборудование,4044,7,6,0,0,0,0,5,1,6,2,1,4.125,0.1537803481297204,0.4532224532224532,0.0708389024294362,1,True,0.5,1,4.0,0.0,3+,3+,0.0001589902261400746,0.003767746175936332,0.0036533805801923238,0.9924198830177312,True
8f8300d4fbf6983522e18f699379d455,БИВТ-22-1,Информатика и вычислительная техника,4044,6,6,1,2,1,0,0,0,0,2,2,4.0,0.0078192715366273,0.0,0.0237543949918531,0,False,1.0,1,4.0,0.0,0,0,0.940044836298542,0.04040024950826944,0.013198191480915129,0.006356722712273855,True
8f9952795edeebf91b45f49e63edd0be,МИВТ-22-2,Информатика и вычислительная техника,4044,9,8,2,2,3,0,0,0,0,2,2,3.857142857142857,0.0541415955468489,0.0803167420814479,0.0237543949918531,1,True,1.0,1,4.0,0.0,0,1,0.13128964585984637,0.3538911282063548,0.2991267723220522,0.21569245361174827,False
8fa4536407a777a648609a73342f29be,ММТМ-22-8,Материаловедение и технологии материалов,4044,10,10,0,1,0,0,0,0,0,0,0,4.0,0.0307614746853516,0.0919540229885057,0.0207856854567469,0,False,1.0,1,4.0,0.0,3+,3+,0.15337740665600974,0.2521164445058396,0.22919433997318397,0.3653118088649684,True
8fabca390e3bfc15102e5740de44e27e,БПИ-21-4,Прикладная информатика,4044,8,7,2,2,3,0,0,0,0,1,1,3.857142857142857,0.0182809156937754,0.0204200700116686,0.0190697113936253,1,True,1.0,3,4.166666666666667,-0.3095238095238097,0,0,0.49014491816114825,0.28553763290333384,0.1601642761141312,0.06415317282138841,True
8fac4608f5c308377611284b56ff2fa4,БПМ-22-3,Прикладная математика,4044,6,6,0,2,2,0,0,0,0,2,2,3.5,0.0078192715366273,0.0284775465498357,0.0190810200320989,0,False,1.0,1,4.0,0.0,2,1,0.24750125636658468,0.4016711730970083,0.2373601970416352,0.11346737349477502,False
8fb30c21e0c2e8efb6c70762e1601cc5,БЛГ-22-9,Лингвистика,4044,9,9,6,1,0,0,0,0,0,2,2,4.857142857142857,0.0017851076589727,0.0,0.0013262599469496,0,False,1.0,1,4.0,0.0,0,0,0.984229322801923,0.011979533258621772,0.0008109771800254778,0.0029801667594299827,True
8fb7378c65798d620a7a0af8e971335b,БИВТ-22-9,Информатика и вычислительная техника,4044,6,6,0,2,2,0,0,0,0,2,2,3.5,0.0078192715366273,0.0,0.0237543949918531,0,False,1.0,1,4.0,0.0,0,0,0.8639483693711378,0.09254058950974851,0.027953302606238926,0.015557738512875178,True
8fbb1287908d3cf720eb04191888219c,БМН-20-3,Менеджмент,4044,11,9,4,1,0,1,3,1,5,2,1,4.333333333333333,0.0647030848504583,0.0654962862930452,0.0306122448979591,2,True,0.5,5,3.7142857142857135,0.6190476190476186,3+,3+,0.024578360672438744,0.1125861154998578,0.1733942407490409,0.6894412830786625,True
8fd1dca1c62e8b1888bc5ac9a42e2a85,МТМО-22-5,Технологические машины и оборудование,4044,7,7,0,3,2,0,0,1,1,2,1,3.6,0.0947530735092392,0.1042944785276073,0.0708389024294362,0,False,0.5,1,4.0,0.0,1,3+,0.03284938350213582,0.15839870407409354,0.25559917357454,0.5531527388492312,False
8fd4983f2045f73d400903764fccdd73,БИВТ-20-6,Информатика и вычислительная техника,4044,9,9,0,4,4,1,0,0,1,0,0,3.333333333333333,0.0749282978938488,0.0520028109627547,0.0237543949918531,0,False,1.0,5,3.888888888888889,-0.5555555555555554,2,2,0.042639907127944875,0.340870851800885,0.39705216207525235,0.21943707899591852,True
8fdc2c9282082af8b8311ef82da5b6d0,СГД-18-14,Горное дело,4044,11,7,0,0,10,0,0,0,0,1,1,3.0,0.0084065495661583,0.0,0.028757550633661,4,True,1.0,9,3.571428571428572,-0.5714285714285716,0,0,0.6744630268188884,0.15025129252168112,0.11521412449805425,0.06007155616137614,True
8feac663934a44de89fa36d6e56e9761,БЛГ-21-2,Лингвистика,4044,14,14,6,2,0,0,0,0,0,0,0,4.75,0.0011338409992121,0.0011983223487118,0.0013262599469496,0,False,1.0,3,4.714285714285714,0.0357142857142855,0,0,0.9703829604568576,0.02929790319009174,0.0,0.00031913635305094815,True
90038ac01de169c01a7ab1a5260eb287,СГД-20-5,Горное дело,4044,7,7,2,3,0,0,0,0,0,2,2,4.4,0.0373689237516137,0.0280612244897959,0.028757550633661,0,False,1.0,5,4.75,-0.3499999999999996,0,0,0.5923714041224426,0.2784572674169342,0.07609726038557264,0.05307406807505099,True
900cc5b8dfaada24aafab6a3bec9a534,БЭК-20-1,Экономика,4044,7,7,0,0,5,0,1,0,1,1,1,3.0,0.0351672963286203,0.0260707635009311,0.023658464275126,0,False,1.0,5,3.125,-0.125,3+,3+,0.07560283173554314,0.22842774576527386,0.25892481182502136,0.437044610674162,True
900d27cdfc8bae6abe8416c4de68abc6,БПМ-21-1,Прикладная математика,4044,8,7,1,4,1,0,0,0,0,1,1,4.0,0.0182809156937754,0.01161995898838,0.0190810200320989,1,True,1.0,3,4.5,-0.5,0,0,0.7647076826827034,0.15125597179375316,0.05768595230304076,0.026350393220503417,True
903fb6f196262aff6501920ae39e8a31,БИСТ-20-1,Информационные системы и технологии,4044,9,9,8,1,0,0,0,0,0,0,0,4.888888888888889,0.0274752404502519,0.0067189249720044,0.0207317073170731,0,False,1.0,5,4.333333333333333,0.5555555555555562,0,0,0.8651845304277594,0.0836261034389549,0.037503262317400046,0.013686103815886091,True
9057685f1a890a453f177cb5a5278856,МИВТ-22-1,Информатика и вычислительная техника,4044,8,8,0,0,0,0,6,2,8,2,0,4.125,0.1002104871135703,0.2701421800947867,0.0237543949918531,0,False,0.0,1,4.0,0.0,3+,3+,0.0009927049149480993,0.01606241074492245,0.015507491300764634,0.9674373930393648,True
907162e5dbdf4dac42a66450cc6fdc2e,БПИ-22-3,Прикладная информатика,4044,7,6,1,1,3,0,0,0,0,2,2,3.6,0.0081144200593026,0.0094438614900314,0.0190697113936253,1,True,1.0,1,4.0,0.0,0,0,0.8659809646146132,0.08540412687380092,0.0280953374010157,0.020519571110570376,True
907e440a9b943039fd7662829ef4eef8,БФЗ-21-2,Физика,4044,7,7,2,3,0,0,0,0,0,2,2,4.4,0.0103766309438222,0.0,0.0197805851063829,0,False,1.0,3,4.75,-0.3499999999999996,0,0,0.9675710538135068,0.02821153656620718,0.001665604218107913,0.002551805402178497,True
9083bb2da0f942aa15d6100066a77bd8,БТМО-22-2,Технологические машины и оборудование,4044,6,6,0,1,3,0,0,0,0,2,2,3.25,0.0146428384993293,0.0306666666666666,0.0708389024294362,0,False,1.0,1,4.0,0.0,0,2,0.2099154956410634,0.2589650266682441,0.41376847015212287,0.11735100753857187,False
908fd8bdd4ddaa9493fdf9e3180755e6,БИВТ-22-3,Информатика и вычислительная техника,4044,6,6,2,1,1,0,0,0,0,2,2,4.25,0.0078192715366273,0.0,0.0237543949918531,0,False,1.0,1,4.0,0.0,0,0,0.9540128452075433,0.034300230110754136,0.006443444706177786,0.005243479975525264,True
90a5e8019ab19c8dbbb65b399aed41f6,СГД-20-1,Горное дело,4044,7,7,2,2,1,0,0,0,0,1,1,4.2,0.0509918785983408,0.074428495481127,0.028757550633661,0,False,1.0,5,3.875,0.3250000000000002,1,2,0.11562016340981301,0.32668602899443594,0.38766502530560526,0.1700287822901469,False
90a7674094b47b3f8509424b7f6e9f7e,БПИ-20-1,Прикладная информатика,4044,13,12,4,0,4,0,1,0,1,1,1,4.0,0.0494896035548642,0.0223395613322502,0.0190697113936253,1,True,1.0,5,4.25,-0.25,3+,1,0.08084546669967528,0.3732372604771096,0.2951271396617595,0.25079013316145593,False
90d7cb0cccfe0c147a71f3d39ea9d10c,БМН-20-2,Менеджмент,4044,11,9,3,1,4,0,1,1,2,2,1,3.875,0.0647030848504583,0.0576407506702412,0.0306122448979591,2,True,0.5,5,3.75,0.125,3+,3+,0.019803065385641132,0.23043339396835993,0.28383951467941176,0.465924025966587,True
90ed9107757fd91e527ea9f38b06fafe,БМТМ-21-2,Материаловедение и технологии материалов,4044,7,7,0,2,2,0,0,0,0,2,2,3.5,0.0103766309438222,0.0022371364653243,0.0207856854567469,0,False,1.0,3,3.5,0.0,0,0,0.8863575927054512,0.07613499711783578,0.028193952271803314,0.00931345790491005,True
90ef14fe021030dbe1eecfa1c2abbcb8,МПИ-22-2-1,Прикладная информатика,4044,8,8,2,1,1,0,0,0,0,4,4,4.25,0.0405836952203425,0.0028490028490028,0.0190697113936253,0,False,1.0,1,4.0,0.0,0,0,0.779130444665096,0.1503952959540687,0.04807683682228526,0.022397422558550165,True
90f8ccda236faa1db1ca9f4e003f1d37,БЛГ-22-8,Лингвистика,4044,9,9,1,2,4,0,0,0,0,2,2,3.571428571428572,0.0017851076589727,0.0045662100456621,0.0013262599469496,0,False,1.0,1,4.0,0.0,0,0,0.7928398940464424,0.19444857189686385,0.006040285007608572,0.006671249049085491,True
90faccb058d92075206a37256c0d2207,ББИ-20-1,Бизнес-информатика,4044,9,9,5,0,0,0,0,0,0,4,4,5.0,0.0228959213820511,0.0027720027720027,0.0143578183956485,0,False,1.0,5,5.0,0.0,0,0,0.9714257307677069,0.02500556647040179,0.0008248936132431814,0.002743809148648477,True
90fcac19845ded506b16c92b0b6c4622,МИВТ-22-2,Информатика и вычислительная техника,4044,9,8,2,3,2,0,0,0,0,2,2,4.0,0.0541415955468489,0.0803167420814479,0.0237543949918531,1,True,1.0,1,4.0,0.0,0,1,0.1274772376114622,0.3753487969029031,0.2942077888423341,0.202966176643302,False
9102d07de9f9a7a14009d242c561d296,СГД-19-6,Горное дело,4044,7,7,3,2,0,0,0,0,0,2,2,4.6,0.0528611965120685,0.015478164731896,0.028757550633661,0,False,1.0,7,4.833333333333333,-0.2333333333333334,0,0,0.7863119490198619,0.15839779881290944,0.03202305326981042,0.023267198897418562,True
9117653fa7a0c45416be6cf62f288393,БЛГ-21-4,Лингвистика,4044,14,14,3,5,0,0,0,0,0,0,0,4.375,0.0011338409992121,0.0,0.0013262599469496,0,False,1.0,3,3.857142857142857,0.5178571428571428,0,0,0.8918789799394137,0.0912726579176454,0.016401393062366834,0.0004469690805743892,True
913523f8d392a2e77b93bd1f377ec6f4,БПИ-22-6,Прикладная информатика,4044,6,6,2,2,0,0,0,0,0,2,2,4.5,0.0078192715366273,0.0067049808429118,0.0190697113936253,0,False,1.0,1,4.0,0.0,0,0,0.9507317375291844,0.042368964022936176,0.004086487020809177,0.0028128114270705375,True
91444478dccecf1c7fc46f130ef1a028,БИВТ-21-4,Информатика и вычислительная техника,4044,8,7,1,1,4,0,0,0,0,1,1,3.5,0.0182809156937754,0.0217391304347826,0.0237543949918531,1,True,1.0,3,3.6666666666666665,-0.1666666666666665,0,0,0.4444476757818656,0.27708175687030756,0.18818417588225814,0.09028639146557124,True
9147d9d0ba5c9df9d6e5bd62a6fc0071,ММТ-22-1,Металлургия,4044,5,5,2,1,0,0,1,1,2,1,0,4.666666666666667,0.0460574283843816,0.0867678958785249,0.067370178262684,0,False,0.0,1,4.0,0.0,3+,3+,0.028444989916660876,0.18843014595658425,0.2755227266189759,0.5076021375077793,True
91633c6f7fa80c08d5aaa0605cea8146,МИСТ-22-1,Информационные системы и технологии,4044,8,8,2,2,1,0,0,0,0,3,3,4.2,0.0958514695078879,0.0377358490566037,0.0207317073170731,0,False,1.0,1,4.0,0.0,0,1,0.2310232516973159,0.36921542560033604,0.19324861904576218,0.20651270365658755,False
91735e215696d451db78ed6a6288d329,БЭН-22-2,Электроника и наноэлектроника,4044,7,7,0,2,2,0,0,0,0,3,3,3.5,0.0127123844061206,0.0345268542199488,0.0373485531190547,0,False,1.0,1,4.0,0.0,3+,0,0.502622106115672,0.26594689026387236,0.13110681771612034,0.10032418590433903,False
9180311f0cc42f258b67876286bf48e0,БЛГ-21-3,Лингвистика,4044,14,14,2,4,2,0,0,0,0,0,0,4.0,0.0011338409992121,0.0,0.0013262599469496,0,False,1.0,3,4.285714285714286,-0.2857142857142856,0,0,0.8692858095469741,0.11339887361818538,0.004280708125436254,0.013034608709404073,True
91873f00686401e14f622f368353a7cb,ББИ-20-1,Бизнес-информатика,4044,9,9,1,3,1,0,0,0,0,4,4,4.0,0.0228959213820511,0.0027720027720027,0.0143578183956485,0,False,1.0,5,4.857142857142857,-0.8571428571428568,0,0,0.760581276528928,0.1836550183118913,0.03265418760389105,0.023109517555289744,True
918fc51656de5fdf3bd8fe1826db6006,БИВТ-22-8,Информатика и вычислительная техника,4044,6,6,3,0,1,0,0,0,0,2,2,4.5,0.0078192715366273,0.0,0.0237543949918531,0,False,1.0,1,4.0,0.0,0,0,0.9392970842779029,0.045093075151478486,0.00627049983006856,0.009339340740550673,True
91990f1eea6d05bc0990afae5916662c,БТМО-21-2,Технологические машины и оборудование,4044,7,7,0,0,2,0,3,1,4,2,1,3.0,0.0168635313279399,0.0304709141274238,0.0708389024294362,0,False,0.5,3,3.0,0.0,3+,3+,0.006733279461346594,0.0926222734695657,0.16409063586986103,0.7365538111992266,True
91a0393dff8e46000924c7e021552b24,БЭК-21-1,Экономика,4044,7,7,7,0,0,0,0,0,0,0,0,5.0,0.0157732515576289,0.0008176614881439,0.023658464275126,0,False,1.0,3,4.714285714285714,0.2857142857142856,0,0,0.9806144564265847,0.017451211891632356,0.0008892049275419332,0.0010451267542412582,True
91a13738d87a3a8f88e12b3e5109f61c,БМТМ-22-3,Материаловедение и технологии материалов,4044,7,7,4,0,0,0,0,0,0,3,3,5.0,0.0127123844061206,0.0127388535031847,0.0207856854567469,0,False,1.0,1,4.0,0.0,0,0,0.8251918471868916,0.13353148126673067,0.019686376023898465,0.021590295522480457,True
91a4b07cb124c69bed75e80ed5cb8063,БПМ-21-2,Прикладная математика,4044,8,7,0,0,6,0,0,0,0,1,1,3.0,0.0182809156937754,0.0080321285140562,0.0190810200320989,1,True,1.0,3,3.1666666666666665,-0.1666666666666665,0,0,0.8296262346087112,0.09377528836421266,0.055977948251741814,0.020620528775334324,True
91a791975b97a6a9ce4e9b142cbcde33,БНМТ-20-1,Нанотехнологии и микросистемная техника,4044,9,8,1,5,0,0,0,0,0,3,3,4.166666666666667,0.0534718737835198,0.0375994215473608,0.0554775280898876,1,True,1.0,5,3.9,0.266666666666667,0,1,0.21189174818318685,0.4418254640885377,0.19331170836230088,0.15297107936597545,False
91a7a87270a6b0441d8d63e128a475b0,БИВТ-21-4,Информатика и вычислительная техника,4044,7,7,4,2,0,0,0,0,0,1,1,4.666666666666667,0.0171471567265405,0.0217391304347826,0.0237543949918531,0,False,1.0,3,4.666666666666667,0.0,0,0,0.8614789192891877,0.1085816673756555,0.01811330368942218,0.011826109645735619,True
91be3abac3a639b78f2b733b33a7d92a,БЛГ-21-2,Лингвистика,4044,14,14,4,4,0,0,0,0,0,0,0,4.5,0.0011338409992121,0.0011983223487118,0.0013262599469496,0,False,1.0,3,4.714285714285714,-0.2142857142857144,0,0,0.9475870325370729,0.04431687362682404,0.002201649954307032,0.005894443881796415,True
91d90792b6412183970cc96f54852ebe,БМТ-21-1,Металлургия,4044,7,7,1,2,2,0,0,0,0,2,2,3.8,0.0168635313279399,0.0300525920360631,0.067370178262684,0,False,1.0,3,4.75,-0.9500000000000002,2,1,0.34412326608098126,0.3506690492166491,0.215485095048669,0.08972258965370253,False
91dfb9be8b7b4242eb8e760d2d464d52,МЛГ-22-1А,Лингвистика,4044,10,10,3,1,0,0,0,0,0,5,5,4.75,0.0016511188691123,0.0012919896640826,0.0013262599469496,0,False,1.0,1,4.0,0.0,0,0,0.9550046769556366,0.025724685469362626,0.0022926051115241338,0.01697803246347702,True
91e6d988ff155aa13be83b3c0fd9f8e8,БТМО-22-1,Технологические машины и оборудование,4044,6,6,2,1,1,0,0,0,0,2,2,4.25,0.0146428384993293,0.0712643678160919,0.0708389024294362,0,False,1.0,1,4.0,0.0,3+,0,0.5987041038540758,0.14400590415316938,0.14381343366121876,0.11347655833153744,False
91f1e5a2efc06a9d21dc305a15513077,БЛГ-22-9,Лингвистика,4044,9,9,7,0,0,0,0,0,0,2,2,5.0,0.0017851076589727,0.0,0.0013262599469496,0,False,1.0,1,4.0,0.0,0,0,0.9813847460807424,0.016247871406294193,0.0008109771800254778,0.001556405332937993,True
920e7b149c8a3ad2a0c3ab635a477fee,ББИ-21-4,Бизнес-информатика,4044,7,7,1,1,4,0,0,0,0,1,1,3.5,0.0171471567265405,0.0272217774219375,0.0143578183956485,0,False,1.0,3,3.4,0.1,0,2,0.2258958076584136,0.28896179555305307,0.38328801878415075,0.10185437800438482,False
920e8fd779ae7f19c258f69e40eb3655,МУТС-22-1,Управление в технических системах,4044,8,7,5,1,0,0,0,0,0,2,2,4.833333333333333,0.0975123973838142,0.1763392857142857,0.1378737541528239,1,True,1.0,1,4.0,0.0,1,0,0.4203387416379817,0.1853827490132729,0.14804877932580032,0.24622973002294576,False
92248a875ced340607e5ccbe60f49a1b,МТМО-22-2,Технологические машины и оборудование,4044,6,6,4,0,0,0,0,0,0,2,2,5.0,0.1288523402976787,0.1292372881355932,0.0708389024294362,0,False,1.0,1,4.0,0.0,0,0,0.5401518853517833,0.15576016925242003,0.1329544856165959,0.17113345977920127,True
9245d13831045c659d3d26464b5a74e5,ББИ-20-2,Бизнес-информатика,4044,9,9,0,0,5,0,0,0,0,4,4,3.0,0.0228959213820511,0.0048342541436464,0.0143578183956485,0,False,1.0,5,3.142857142857143,-0.1428571428571428,0,1,0.14174551205556307,0.7978127554738269,0.03174532688067359,0.028696405589937496,False
92462f9de303c6e4ec1ff3da6d957e35,БМТ-21-2,Металлургия,4044,7,7,0,0,5,0,0,0,0,2,2,3.0,0.0168635313279399,0.0402208201892744,0.067370178262684,0,False,1.0,3,3.75,-0.75,1,2,0.19730898512893635,0.28699935329238285,0.3342142265070446,0.18147743507163822,False
9251d52456fdc8dc77f5439bbdb5717b,БЛГ-22-12,Лингвистика,4044,9,9,0,4,3,0,0,0,0,1,1,3.571428571428572,0.0017851076589727,0.0016155088852988,0.0013262599469496,0,False,1.0,1,4.0,0.0,0,0,0.6065106990198978,0.3657998579996489,0.019527963762404718,0.00816147921804805,True
925f75fa9901136cea6bd5d820f84e45,БПИ-20-5,Прикладная информатика,4044,13,12,5,3,1,0,0,0,0,1,1,4.444444444444445,0.065218265543092,0.0211674150096215,0.0190697113936253,1,True,1.0,5,4.0,0.4444444444444446,0,0,0.3821117860897189,0.35290926970050324,0.15820871781559573,0.10677022639418257,True
9261f717e039976ad3d8ba83afa04b01,СГД-20-5,Горное дело,4044,7,7,1,1,2,0,1,0,1,2,2,3.75,0.0373689237516137,0.0280612244897959,0.028757550633661,0,False,1.0,5,4.285714285714286,-0.5357142857142856,3+,2,0.09812094905078536,0.2987271262446123,0.3143719438947933,0.2887799808098097,False
927f867d400fd2646b13d60af44bc3fb,БИВТ-22-10,Информатика и вычислительная техника,4044,6,6,2,0,0,0,0,0,0,1,1,5.0,0.0078192715366273,0.0,0.0237543949918531,0,False,1.0,1,4.0,0.0,0,0,0.9511093907274278,0.03705988283942906,0.006489829526187066,0.005340896906956406,True
92884c33aec217e59525517e4db94d29,БПИ-22-2,Прикладная информатика,4044,6,6,0,3,1,0,0,0,0,2,2,3.75,0.0078192715366273,0.001001001001001,0.0190697113936253,0,False,1.0,1,4.0,0.0,0,0,0.9186738635580423,0.05366517867873162,0.015067068351193782,0.012593889412032632,True
92890c43c08f1e430bab6cb7e0009dfa,БПИ-21-4,Прикладная информатика,4044,7,7,1,0,3,0,0,0,0,1,1,3.5,0.0171471567265405,0.0204200700116686,0.0190697113936253,0,False,1.0,3,3.6666666666666665,-0.1666666666666665,0,0,0.3802250669935303,0.2692673910760069,0.22930207177415204,0.12120547015631333,True
928ca6b5d984a3d237050389d062e0c6,МТМО-22-1,Технологические машины и оборудование,4044,8,7,4,0,0,0,0,0,0,4,4,5.0,0.0645205694852798,0.0910447761194029,0.0708389024294362,1,True,1.0,1,4.0,0.0,0,0,0.49283853285186124,0.2533898604564863,0.10075615309147147,0.15301545360018154,True
929ea37bcb71da5702ff15a18b199713,БПИ-21-5,Прикладная информатика,4044,8,7,1,2,4,0,0,0,0,1,1,3.571428571428572,0.0182809156937754,0.0062893081761006,0.0190697113936253,1,True,1.0,3,4.333333333333333,-0.7619047619047614,0,0,0.8902962749015559,0.05982126179496341,0.03654657657660868,0.013335886726872142,True
92b39e47490168cdfc4ebbf49589d128,МТМО-22-6,Технологические машины и оборудование,4044,6,6,1,3,0,0,0,0,0,1,1,4.25,0.1270480804842656,0.2222222222222222,0.0708389024294362,0,False,1.0,1,4.0,0.0,0,3+,0.2213236142424672,0.20255288369661908,0.23707166349158892,0.3390518385693253,False
92c7c35d0f0925aa8ea3123de73197e5,БИВТ-20-1,Информатика и вычислительная техника,4044,9,9,1,3,5,0,0,0,0,0,0,3.555555555555556,0.0749282978938488,0.0304659498207885,0.0237543949918531,0,False,1.0,5,3.9,-0.3444444444444445,1,1,0.0667296586916799,0.39872728163426635,0.39714695335335787,0.1373961063206969,True
92cecf605f4bae3cc53cb668bc0a7287,БФЗ-22-1,Физика,4044,7,7,0,3,1,0,0,2,2,3,1,3.75,0.0127123844061206,0.0258939580764488,0.0197805851063829,0,False,0.3333333333333333,1,4.0,0.0,1,3+,0.187156141539939,0.23412686995454673,0.23567524459439254,0.34304174391112224,False
92d010d81d80e034efbf7ece0ebf681a,СГД-19-1,Горное дело,4044,7,7,0,0,2,0,3,1,4,2,1,3.0,0.0593073369750271,0.0897666068222621,0.028757550633661,0,False,0.5,7,4.166666666666667,-1.166666666666667,3+,3+,0.0072447156079888,0.10937991080109268,0.11682381038457064,0.7665515632063479,True
92eba9909fe815a6ef75bd19e8dc029a,БТМО-22-1,Технологические машины и оборудование,4044,6,6,0,0,2,2,0,0,2,2,2,2.5,0.0146428384993293,0.0712643678160919,0.0708389024294362,0,False,1.0,1,4.0,0.0,3+,3+,0.011646134163152704,0.029235550502947773,0.21318657553078932,0.7459317398031101,True
92f8c8583dbeb061e74752f31ba2788b,МЭЭ-22-2,Электроэнергетика и электротехника,4044,6,6,2,1,0,0,0,0,0,3,3,4.666666666666667,0.0725584322719249,0.0688888888888888,0.0416894229018751,0,False,1.0,1,4.0,0.0,0,2,0.22783170328725016,0.2817618825742843,0.3009840208020631,0.18942239333640362,False
930018082a5ad583546648a9095c04a7,СНТС-19-1,Наземные транспортно-технологические средства,4044,8,8,6,0,0,0,0,0,0,2,2,5.0,0.0709562825757075,0.0411055988660524,0.0411055988660524,0,False,1.0,7,5.0,0.0,0,0,0.808354963748525,0.13626010420737053,0.03240001277533673,0.022984919268767372,True
9312e649bbadbb2e3ffc47b792f265df,БЛГ-21-12,Лингвистика,4044,14,14,0,3,5,0,0,0,0,0,0,3.375,0.0011338409992121,0.00127959053103,0.0013262599469496,0,False,1.0,3,3.7142857142857135,-0.3392857142857144,0,0,0.7164854294803428,0.22449989189344394,0.0317280598008552,0.02728661882535804,True
9317f3bce957ff8bfdc354916b0992f4,БИВТ-20-6,Информатика и вычислительная техника,4044,9,9,0,4,5,0,0,0,0,0,0,3.4444444444444446,0.0749282978938488,0.0520028109627547,0.0237543949918531,0,False,1.0,5,3.6666666666666665,-0.2222222222222218,2,2,0.04965986359319232,0.35643084549828435,0.4229196802438398,0.17098961066468432,True
933b69452a08c53555ddcfb06c9a3571,БМТМ-21-2,Материаловедение и технологии материалов,4044,7,7,0,1,3,0,0,0,0,2,2,3.25,0.0103766309438222,0.0022371364653243,0.0207856854567469,0,False,1.0,3,3.75,-0.5,0,0,0.8810114954338161,0.08281448739286068,0.026760090301468142,0.009413926871855287,True
9343db18ebbbcca8b37e5b232e69c8ad,ММТМ-22-4,Материаловедение и технологии материалов,4044,9,8,0,0,3,0,4,0,4,2,2,3.0,0.0349237093330762,0.0691588785046729,0.0207856854567469,1,True,1.0,1,4.0,0.0,3+,3+,0.011738229941025453,0.06404790118863433,0.13337065121137312,0.7908432176589674,True
9346486dd15252b088c57bdf17515f70,БЛГ-22-7,Лингвистика,4044,9,9,4,2,1,0,0,0,0,2,2,4.428571428571429,0.0017851076589727,0.0,0.0013262599469496,0,False,1.0,1,4.0,0.0,0,0,0.9811701052503807,0.017000383758530878,0.001228101251632311,0.0006014097394562471,True
934931521b7df38940288cb9ff3e074a,БМН-22-3,Менеджмент,4044,8,8,2,1,1,0,0,0,0,4,4,4.25,0.005166016665108,0.0130023640661938,0.0306122448979591,0,False,1.0,1,4.0,0.0,0,0,0.9488642260471312,0.03427650482753553,0.006630149358531863,0.010229119766801999,True
93568622c14eb77f124aa243d1fdaee5,БЛГ-22-11,Лингвистика,4044,9,9,0,1,4,0,0,0,0,1,1,3.2,0.0017851076589727,0.0030721966205837,0.0013262599469496,0,False,1.0,1,4.0,0.0,1,0,0.6758068555304341,0.2817425464090053,0.02617007895078086,0.01628051910977961,False
9387e3973008174ebe43c54c3eeb939f,ММТ-22-8,Металлургия,4044,6,5,5,0,0,0,0,0,0,1,1,5.0,0.0405035753585415,0.0634715025906735,0.067370178262684,1,True,1.0,1,4.0,0.0,0,0,0.43887446941429054,0.30774719143628915,0.06320314600200963,0.1901751931474109,True
93a756003d1edbef769b81a2c1ca328b,МИВТ-22-5,Информатика и вычислительная техника,4044,4,4,2,0,0,0,0,0,0,2,2,5.0,0.0209010377313324,0.0519480519480519,0.0237543949918531,0,False,1.0,1,4.0,0.0,0,2,0.11016500341797597,0.07498580482741776,0.7757711838929859,0.03907800786162175,False
93c77b46d4b0163f22d91a2f17012c9d,ММТ-22-8,Металлургия,4044,6,5,3,2,0,0,0,0,0,1,1,4.6,0.0405035753585415,0.0634715025906735,0.067370178262684,1,True,1.0,1,4.0,0.0,1,1,0.13082591582560468,0.4772406940809474,0.08109134148360693,0.3108420486098421,True
93c7d855d9483883d1178cb5ddf83c91,ББИ-20-4,Бизнес-информатика,4044,12,9,0,3,5,0,0,0,0,4,4,3.375,0.0188368872587753,0.0033812341504649,0.0143578183956485,3,True,1.0,5,3.4285714285714284,-0.0535714285714283,1,1,0.34360116336349694,0.525960121862793,0.08838919746547413,0.04204951730823657,True
